2.000000e+13 , 6.104055e-30
2.282828e+13 , 8.753876e-30
2.565657e+13 , 1.219013e-29
2.848485e+13 , 1.657992e-29
3.131313e+13 , 2.213042e-29
3.414141e+13 , 2.910959e-29
3.696970e+13 , 3.787378e-29
3.979798e+13 , 4.890799e-29
4.262626e+13 , 6.288940e-29
4.545455e+13 , 8.078860e-29
4.828283e+13 , 1.040250e-28
5.111111e+13 , 1.346943e-28
5.393939e+13 , 1.758864e-28
5.676768e+13 , 2.321139e-28
5.959596e+13 , 3.098599e-28
6.242424e+13 , 4.182177e-28
6.525253e+13 , 5.694932e-28
6.808081e+13 , 7.794442e-28
7.090909e+13 , 1.066539e-27
7.373737e+13 , 1.449284e-27
7.656566e+13 , 1.940364e-27
7.939394e+13 , 2.535980e-27
8.222222e+13 , 3.199324e-27
8.505051e+13 , 3.843021e-27
8.787879e+13 , 4.329931e-27
9.070707e+13 , 4.517266e-27
9.353535e+13 , 4.334148e-27
9.636364e+13 , 3.830600e-27
9.919192e+13 , 3.149089e-27
1.020202e+14 , 2.446873e-27
1.048485e+14 , 1.834258e-27
1.076768e+14 , 1.358349e-27
1.105051e+14 , 1.018978e-27
1.133333e+14 , 7.929332e-28
1.161616e+14 , 6.522681e-28
1.189899e+14 , 5.736025e-28
1.218182e+14 , 5.408836e-28
1.246465e+14 , 5.450711e-28
1.274747e+14 , 5.831355e-28
1.303030e+14 , 6.575762e-28
1.331313e+14 , 7.770547e-28
1.359596e+14 , 9.587376e-28
1.387879e+14 , 1.233470e-27
1.416162e+14 , 1.656018e-27
1.444444e+14 , 2.324252e-27
1.472727e+14 , 3.411538e-27
1.501010e+14 , 5.205771e-27
1.529293e+14 , 8.099515e-27
1.557576e+14 , 1.234773e-26
1.585859e+14 , 1.747270e-26
1.614141e+14 , 2.255941e-26
1.642424e+14 , 2.818723e-26
1.670707e+14 , 3.652405e-26
1.698990e+14 , 4.992427e-26
1.727273e+14 , 7.009543e-26
1.755556e+14 , 9.656988e-26
1.783838e+14 , 1.246858e-25
1.812121e+14 , 1.466713e-25
1.840404e+14 , 1.570004e-25
1.868687e+14 , 1.557893e-25
1.896970e+14 , 1.464498e-25
1.925253e+14 , 1.318479e-25
1.953535e+14 , 1.128919e-25
1.981818e+14 , 8.959800e-26
2.010101e+14 , 6.315356e-26
2.038384e+14 , 3.763921e-26
2.066667e+14 , 1.883898e-26
2.094949e+14 , 8.501047e-27
2.123232e+14 , 3.783057e-27
2.151515e+14 , 1.751997e-27
2.179798e+14 , 8.621643e-28
2.208081e+14 , 4.526804e-28
2.236364e+14 , 2.528463e-28
2.264646e+14 , 1.493967e-28
2.292929e+14 , 9.278340e-29
2.321212e+14 , 6.018839e-29
2.349495e+14 , 4.054585e-29
2.377778e+14 , 2.821794e-29
2.406061e+14 , 2.019731e-29
2.434343e+14 , 1.481061e-29
2.462626e+14 , 1.109015e-29
2.490909e+14 , 8.456336e-30
2.519192e+14 , 6.550781e-30
2.547475e+14 , 5.145387e-30
2.575758e+14 , 4.091109e-30
2.604040e+14 , 3.288212e-30
2.632323e+14 , 2.668497e-30
2.660606e+14 , 2.184407e-30
2.688889e+14 , 1.802175e-30
2.717172e+14 , 1.497439e-30
2.745455e+14 , 1.252353e-30
2.773737e+14 , 1.053672e-30
2.802020e+14 , 8.914409e-31
2.830303e+14 , 7.580927e-31
2.858586e+14 , 6.478158e-31
2.886869e+14 , 5.561043e-31
2.915152e+14 , 4.794338e-31
2.943434e+14 , 4.150256e-31
2.971717e+14 , 3.606722e-31
3.000000e+14 , 3.146083e-31
