-7.836520e-09,-2.350956e-08,-3.918260e-08
7.836520e-09,-2.350956e-08,-3.918260e-08
-2.350956e-08,-7.836520e-09,-3.918260e-08
-7.836520e-09,-7.836520e-09,-3.918260e-08
7.836520e-09,-7.836520e-09,-3.918260e-08
2.350956e-08,-7.836520e-09,-3.918260e-08
-2.350956e-08,7.836520e-09,-3.918260e-08
-7.836520e-09,7.836520e-09,-3.918260e-08
7.836520e-09,7.836520e-09,-3.918260e-08
2.350956e-08,7.836520e-09,-3.918260e-08
-7.836520e-09,2.350956e-08,-3.918260e-08
7.836520e-09,2.350956e-08,-3.918260e-08
-7.836520e-09,-3.918260e-08,-2.350956e-08
7.836520e-09,-3.918260e-08,-2.350956e-08
-2.350956e-08,-2.350956e-08,-2.350956e-08
-7.836520e-09,-2.350956e-08,-2.350956e-08
7.836520e-09,-2.350956e-08,-2.350956e-08
2.350956e-08,-2.350956e-08,-2.350956e-08
-3.918260e-08,-7.836520e-09,-2.350956e-08
-2.350956e-08,-7.836520e-09,-2.350956e-08
-7.836520e-09,-7.836520e-09,-2.350956e-08
7.836520e-09,-7.836520e-09,-2.350956e-08
2.350956e-08,-7.836520e-09,-2.350956e-08
3.918260e-08,-7.836520e-09,-2.350956e-08
-3.918260e-08,7.836520e-09,-2.350956e-08
-2.350956e-08,7.836520e-09,-2.350956e-08
-7.836520e-09,7.836520e-09,-2.350956e-08
7.836520e-09,7.836520e-09,-2.350956e-08
2.350956e-08,7.836520e-09,-2.350956e-08
3.918260e-08,7.836520e-09,-2.350956e-08
-2.350956e-08,2.350956e-08,-2.350956e-08
-7.836520e-09,2.350956e-08,-2.350956e-08
7.836520e-09,2.350956e-08,-2.350956e-08
2.350956e-08,2.350956e-08,-2.350956e-08
-7.836520e-09,3.918260e-08,-2.350956e-08
7.836520e-09,3.918260e-08,-2.350956e-08
-2.350956e-08,-3.918260e-08,-7.836520e-09
-7.836520e-09,-3.918260e-08,-7.836520e-09
7.836520e-09,-3.918260e-08,-7.836520e-09
2.350956e-08,-3.918260e-08,-7.836520e-09
-3.918260e-08,-2.350956e-08,-7.836520e-09
-2.350956e-08,-2.350956e-08,-7.836520e-09
-7.836520e-09,-2.350956e-08,-7.836520e-09
7.836520e-09,-2.350956e-08,-7.836520e-09
2.350956e-08,-2.350956e-08,-7.836520e-09
3.918260e-08,-2.350956e-08,-7.836520e-09
-3.918260e-08,-7.836520e-09,-7.836520e-09
-2.350956e-08,-7.836520e-09,-7.836520e-09
-7.836520e-09,-7.836520e-09,-7.836520e-09
7.836520e-09,-7.836520e-09,-7.836520e-09
2.350956e-08,-7.836520e-09,-7.836520e-09
3.918260e-08,-7.836520e-09,-7.836520e-09
-3.918260e-08,7.836520e-09,-7.836520e-09
-2.350956e-08,7.836520e-09,-7.836520e-09
-7.836520e-09,7.836520e-09,-7.836520e-09
7.836520e-09,7.836520e-09,-7.836520e-09
2.350956e-08,7.836520e-09,-7.836520e-09
3.918260e-08,7.836520e-09,-7.836520e-09
-3.918260e-08,2.350956e-08,-7.836520e-09
-2.350956e-08,2.350956e-08,-7.836520e-09
-7.836520e-09,2.350956e-08,-7.836520e-09
7.836520e-09,2.350956e-08,-7.836520e-09
2.350956e-08,2.350956e-08,-7.836520e-09
3.918260e-08,2.350956e-08,-7.836520e-09
-2.350956e-08,3.918260e-08,-7.836520e-09
-7.836520e-09,3.918260e-08,-7.836520e-09
7.836520e-09,3.918260e-08,-7.836520e-09
2.350956e-08,3.918260e-08,-7.836520e-09
-2.350956e-08,-3.918260e-08,7.836520e-09
-7.836520e-09,-3.918260e-08,7.836520e-09
7.836520e-09,-3.918260e-08,7.836520e-09
2.350956e-08,-3.918260e-08,7.836520e-09
-3.918260e-08,-2.350956e-08,7.836520e-09
-2.350956e-08,-2.350956e-08,7.836520e-09
-7.836520e-09,-2.350956e-08,7.836520e-09
7.836520e-09,-2.350956e-08,7.836520e-09
2.350956e-08,-2.350956e-08,7.836520e-09
3.918260e-08,-2.350956e-08,7.836520e-09
-3.918260e-08,-7.836520e-09,7.836520e-09
-2.350956e-08,-7.836520e-09,7.836520e-09
-7.836520e-09,-7.836520e-09,7.836520e-09
7.836520e-09,-7.836520e-09,7.836520e-09
2.350956e-08,-7.836520e-09,7.836520e-09
3.918260e-08,-7.836520e-09,7.836520e-09
-3.918260e-08,7.836520e-09,7.836520e-09
-2.350956e-08,7.836520e-09,7.836520e-09
-7.836520e-09,7.836520e-09,7.836520e-09
7.836520e-09,7.836520e-09,7.836520e-09
2.350956e-08,7.836520e-09,7.836520e-09
3.918260e-08,7.836520e-09,7.836520e-09
-3.918260e-08,2.350956e-08,7.836520e-09
-2.350956e-08,2.350956e-08,7.836520e-09
-7.836520e-09,2.350956e-08,7.836520e-09
7.836520e-09,2.350956e-08,7.836520e-09
2.350956e-08,2.350956e-08,7.836520e-09
3.918260e-08,2.350956e-08,7.836520e-09
-2.350956e-08,3.918260e-08,7.836520e-09
-7.836520e-09,3.918260e-08,7.836520e-09
7.836520e-09,3.918260e-08,7.836520e-09
2.350956e-08,3.918260e-08,7.836520e-09
-7.836520e-09,-3.918260e-08,2.350956e-08
7.836520e-09,-3.918260e-08,2.350956e-08
-2.350956e-08,-2.350956e-08,2.350956e-08
-7.836520e-09,-2.350956e-08,2.350956e-08
7.836520e-09,-2.350956e-08,2.350956e-08
2.350956e-08,-2.350956e-08,2.350956e-08
-3.918260e-08,-7.836520e-09,2.350956e-08
-2.350956e-08,-7.836520e-09,2.350956e-08
-7.836520e-09,-7.836520e-09,2.350956e-08
7.836520e-09,-7.836520e-09,2.350956e-08
2.350956e-08,-7.836520e-09,2.350956e-08
3.918260e-08,-7.836520e-09,2.350956e-08
-3.918260e-08,7.836520e-09,2.350956e-08
-2.350956e-08,7.836520e-09,2.350956e-08
-7.836520e-09,7.836520e-09,2.350956e-08
7.836520e-09,7.836520e-09,2.350956e-08
2.350956e-08,7.836520e-09,2.350956e-08
3.918260e-08,7.836520e-09,2.350956e-08
-2.350956e-08,2.350956e-08,2.350956e-08
-7.836520e-09,2.350956e-08,2.350956e-08
7.836520e-09,2.350956e-08,2.350956e-08
2.350956e-08,2.350956e-08,2.350956e-08
-7.836520e-09,3.918260e-08,2.350956e-08
7.836520e-09,3.918260e-08,2.350956e-08
-7.836520e-09,-2.350956e-08,3.918260e-08
7.836520e-09,-2.350956e-08,3.918260e-08
-2.350956e-08,-7.836520e-09,3.918260e-08
-7.836520e-09,-7.836520e-09,3.918260e-08
7.836520e-09,-7.836520e-09,3.918260e-08
2.350956e-08,-7.836520e-09,3.918260e-08
-2.350956e-08,7.836520e-09,3.918260e-08
-7.836520e-09,7.836520e-09,3.918260e-08
7.836520e-09,7.836520e-09,3.918260e-08
2.350956e-08,7.836520e-09,3.918260e-08
-7.836520e-09,2.350956e-08,3.918260e-08
7.836520e-09,2.350956e-08,3.918260e-08
4.191998e-07,-9.240060e-08,-2.156014e-07
4.808002e-07,-9.240060e-08,-2.156014e-07
3.575994e-07,-3.080020e-08,-2.156014e-07
4.191998e-07,-3.080020e-08,-2.156014e-07
4.808002e-07,-3.080020e-08,-2.156014e-07
5.424006e-07,-3.080020e-08,-2.156014e-07
3.575994e-07,3.080020e-08,-2.156014e-07
4.191998e-07,3.080020e-08,-2.156014e-07
4.808002e-07,3.080020e-08,-2.156014e-07
5.424006e-07,3.080020e-08,-2.156014e-07
4.191998e-07,9.240060e-08,-2.156014e-07
4.808002e-07,9.240060e-08,-2.156014e-07
3.575994e-07,-1.540010e-07,-1.540010e-07
4.191998e-07,-1.540010e-07,-1.540010e-07
4.808002e-07,-1.540010e-07,-1.540010e-07
5.424006e-07,-1.540010e-07,-1.540010e-07
2.959990e-07,-9.240060e-08,-1.540010e-07
3.575994e-07,-9.240060e-08,-1.540010e-07
4.191998e-07,-9.240060e-08,-1.540010e-07
4.808002e-07,-9.240060e-08,-1.540010e-07
5.424006e-07,-9.240060e-08,-1.540010e-07
6.040010e-07,-9.240060e-08,-1.540010e-07
2.959990e-07,-3.080020e-08,-1.540010e-07
3.575994e-07,-3.080020e-08,-1.540010e-07
4.191998e-07,-3.080020e-08,-1.540010e-07
4.808002e-07,-3.080020e-08,-1.540010e-07
5.424006e-07,-3.080020e-08,-1.540010e-07
6.040010e-07,-3.080020e-08,-1.540010e-07
2.959990e-07,3.080020e-08,-1.540010e-07
3.575994e-07,3.080020e-08,-1.540010e-07
